id,pubyear,titles,author,affiliated,wos_total,journal,issns,eissns
WOS:000209982200009,2014,The role of the renin-angiotensin-aldosterone system in the pathobiology of pulmonary arterial hypertension (2013 Grover Conference series),"Leopold, Jane A.|Maron, Bradley A.",Vet Affairs Boston Healthcare Syst|Brigham & Womens Hosp,24,PULMONARY CIRCULATION,2045-8932,2045-8940
WOS:000209982200016,2014,"Pleiotropic effects of interleukin-6 in a ""two-hit"" murine model of acute respiratory distress syndrome","Saadat, Laleh|Letsiou, Eleftheria|Sammani, Saad|Fortman, Jeffrey D.|Rizzo, Alicia N.|Moreno-Vinasco, Liliana|Goldman, Julia L.|Wang, Ting|Garcia, Joe G. N.|Kempf, Carrie",Univ Arizona|Univ Illinois|Univ Illinois|Univ Illinois,19,PULMONARY CIRCULATION,2045-8932,2045-8940
WOS:000209982300011,2014,Imatinib in pulmonary arterial hypertension: c-Kit inhibition,"Rahaghi, Franck|Asosingh, Kewal|Erzurum, Serpil|Comhair, Suzy|Quinn, Deborah A.|Torres, Fernando|Frantz, Robert|Hassoun, Paul|Benza, Raymond|Dweik, Raed|Farha, Samar",Novartis Pharmaceut|Univ Texas Southwestern Med Ctr Dallas|Mayo Clin|Johns Hopkins Univ|Allegheny Gen Hosp|Cleveland Clin Florida|Cleveland Clin|Cleveland Clin,9,PULMONARY CIRCULATION,2045-8932,2045-8940
WOS:000209982400004,2014,Vascular stiffening in pulmonary hypertension: cause or consequence? (2013 Grover Conference series),"Madhavan, Krishna|Tan, Wei|Park, Daewon|Stenmark, Kurt R.|Hunter, Kendall S.",Univ Colorado Denver|Univ Colorado|Univ Colorado Denver|Univ Colorado Denver,15,PULMONARY CIRCULATION,2045-8932,2045-8940
WOS:000210045800013,2015,Under pressure: pulmonary hypertension associated with left heart disease,"Gibbs, Simon|Farber, Harrison W.",Imperial Coll London & Hammersmith Hosp|Boston Univ,6,EUROPEAN RESPIRATORY REVIEW,0905-9180,1600-0617
WOS:000213202100011,2011,"Endothelium-derived hyperpolarizing factor in the brain: influence of sex, vessel size and disease state","Siler, Dominic A.|Davis, Catherine M.|Alkayed, Nabil J.",Oregon Hlth & Sci Univ,4,WOMENS HEALTH,1745-5057,1745-5065
WOS:000214688300040,2012,The Myocardial Unfolded Protein Response during Ischemic Cardiovascular Disease,"Thorp, Edward B.",Northwestern Univ|Northwestern Univ,5,BIOCHEMISTRY RESEARCH INTERNATIONAL,2090-2247,2090-2255
WOS:000214790600053,2013,Strategies Aimed at Nox4 Oxidase Inhibition Employing Peptides from Nox4 B-Loop and C-Terminus and p22(phox) N-Terminus: An Elusive Target,"Pagano, Patrick J.|Csanyi, Gabor",Univ Pittsburgh|Univ Pittsburgh,3,INTERNATIONAL JOURNAL OF HYPERTENSION,2090-0384,2090-0392
WOS:000215252900008,2011,Animal Models of Calcific Aortic Valve Disease,"Simmons, Craig A.|Blaser, Mark C.|Sider, Krista L.",Univ Toronto|Univ Toronto|Univ Toronto,3,INTERNATIONAL JOURNAL OF INFLAMMATION,2090-8040,2042-0099
WOS:000215255700008,2012,Anti-Inflammatory Effects of Interleukin-19 in Vascular Disease,"England, Ross N.|Autieri, Michael V.",Temple Univ,10,INTERNATIONAL JOURNAL OF INFLAMMATION,2090-8040,2042-0099
WOS:000215255700053,2012,Cardiovascular Inflammation,"Aikawa, Masanori|Aikawa, Elena|Chester, Adrian|Manabe, Ichiro",Imperial Coll London|Univ Thkyo|Harvard Med Sch,0,INTERNATIONAL JOURNAL OF INFLAMMATION,2090-8040,2042-0099
WOS:000215256800030,2013,"Cardiovascular Inflammation 2012: Reactive Oxygen Species, SUMOylation, and Biomarkers in Cardiovascular Inflammation","Manabe, Ichiro|Abe, Jun-Ichi|Aikawa, Elena|Aikawa, Masanori",Brigham & Womens Hosp|Univ Tokyo|Univ Rochester,4,INTERNATIONAL JOURNAL OF INFLAMMATION,2090-8040,2042-0099
WOS:000215437100029,2012,Hyperglycemia and Endothelial Dysfunction in Atherosclerosis: Lessons from Type 1 Diabetes,"Funk, Steven Daniel|Orr, A. Wayne|Yurdagul, Arif, Jr.",LSU Hlth Sci Ctr|LSU Hlth Sci Ctr,3,INTERNATIONAL JOURNAL OF VASCULAR MEDICINE,2090-2824,2090-2832
WOS:000215676700003,2012,Epigenetic modifications and diabetic nephropathy,"Natarajan, Rama|Park, Jung Tak|Reddy, Marpadga A.",Beckman Res Inst City Hope,0,KIDNEY RESEARCH AND CLINICAL PRACTICE,2211-9132,2211-9140
WOS:000215687000016,2012,The Role of FoxC2 Transcription Factor in Tumor Angiogenesis,"Kume, Tsutomu",Northwestern Univ,2,JOURNAL OF ONCOLOGY,1687-8450,1687-8469
WOS:000215687000123,2012,Lack of Efficacy of Combined Antiangiogenic Therapies in Xenografted Human Melanoma,"Castagna, Clorinda|Adamcic, Una|Coomber, Brenda L.|Minhas, Kanwal|Shahrzad, Siranoush",Univ Guelph,0,JOURNAL OF ONCOLOGY,1687-8450,1687-8469
WOS:000216606000008,2011,2011 Vascular Research Initiatives Conference: basic foundations of translational research in vascular disease,"Ziegler, Kenneth R.|Dardik, Alan",VA Connecticut Healthcare Syst|Yale Univ|Yale Univ,0,EXPERT REVIEW OF CARDIOVASCULAR THERAPY,1477-9072,1744-8344
WOS:000216627000017,2012,Therapeutic strategies to combat neointimal hyperplasia in vascular grafts,"Lv, Wei|Dardik, Alan|Jadlowiec, Caroline C.|Muto, Akihito|Protack, Clinton D.|Collins, Michael J.|Xin, Li|Yang, Chenzi|Shu, Chang",VA Connecticut Healthcare Syst|Mie Univ|Shandong Prov Hosp|Xiangya Second Hosp Cent South Univ|Yale Univ|Yale Univ,14,EXPERT REVIEW OF CARDIOVASCULAR THERAPY,1477-9072,1744-8344
WOS:000216629000017,2012,Biomaterial applications in cardiovascular tissue repair and regeneration,"Wu, Joseph C.|Lam, Mai T.",Stanford Univ|Stanford Univ|Stanford Univ,30,EXPERT REVIEW OF CARDIOVASCULAR THERAPY,1477-9072,1744-8344
WOS:000216638100010,2013,First long-term evidence supporting endovascular repair of abdominal aortic aneurysms,"Indes, Jeffrey E.|Dardik, Alan|Muhs, Bart E.",VA Connecticut Healthcare Syst|Yale Univ Sch Med,1,EXPERT REVIEW OF CARDIOVASCULAR THERAPY,1477-9072,1744-8344
WOS:000216886500005,2014,Chemically-and mechanically-tunable porated polyethylene glycol gels for leukocyte integrin independent and dependent chemotaxis,"Walker, Bryan J.|Lauridsen, Holly M.|Gonzalez, Anjelica L.",Yale Univ,1,TECHNOLOGY,2339-5478,2345-7740
WOS:000217485600001,2015,Histopathology of vascular response to drug-eluting stents: an insight from human autopsy into daily practice,"Virmani, Renu|Nakano, Masataka",CVPath Inst Inc,2,CARDIOVASCULAR INTERVENTION AND THERAPEUTICS,1868-4300,1868-4297
WOS:000218084600008,2005,Monocyte retention in the pathology of atherosclerosis,"Cai, Qiangjun|Natarajan, Rama",Beckman Res Inst City Hope,7,FUTURE CARDIOLOGY,1479-6678,1744-8298
WOS:000218403600002,2008,Prevention strategies for hypertension: who should be targeted?,"Lieb, Wolfgang|Vasan, Ramachandran S.",Framingham Heart Dis Epidemiol Study,0,FUTURE CARDIOLOGY,1479-6678,1744-8298
WOS:000218549300008,2015,Imatinib may be ABL to improve anti-angiogenic therapy,"Ruhrberg, Christiana|Raimondi, Claudio|Fantin, Alessandro",UCL,0,MOLECULAR & CELLULAR ONCOLOGY,2372-3556,2372-3548
WOS:000218559500031,2015,Stromal TGF beta R2 signaling: a gateway to progression for pancreatic cancer,"Hagopian, Moriah M.|Brekken, Rolf A.",Univ Texas Southwestern Med Ctr Dallas|Univ Texas Southwestern Med Ctr Dallas,1,MOLECULAR & CELLULAR ONCOLOGY,2372-3556,2372-3548
WOS:000218561900011,2011,Pathology of calcific aortic stenosis,"Virmani, Renu|Nakano, Elena Ladich Masataka|Carter-Monroe, Naima",CVPath Inst Inc,0,FUTURE CARDIOLOGY,1479-6678,1744-8298
WOS:000218608000001,2013,Human myocardial grafts: do they meet all the criteria for true heart regeneration?,"Murry, Charles E.|Futakuchi-Tsuchida, Akiko",Univ Washington|Univ Washington|Univ Washington,1,FUTURE CARDIOLOGY,1479-6678,1744-8298
WOS:000218613400001,2013,Maturation of stem cell-derived human heart tissue by mimicking fetal heart rate,"Nunes, Sara S.|Radisic, Milica|Miklas, Jason W.",Univ Toronto|Heart & Stroke Richard Lewar Ctr Excellence|Univ Toronto|Univ Hlth Network,4,FUTURE CARDIOLOGY,1479-6678,1744-8298
WOS:000218839800002,2012,Preface,"Coselli, Joseph S.|LeMaire, Scott A.",St Lukes Episcopal Hosp|Baylor Coll Med,0,ANNALS OF CARDIOTHORACIC SURGERY,2225-319X,2304-1021
WOS:000218839800005,2012,Results of open thoracoabdominal aortic aneurysm repair,"Coselli, Joseph S.|Zarda, Samantha|Green, Susan Y.|LeMaire, Scott A.|Price, Matt D.",St Lukes Episcopal Hosp|Baylor Coll Med,61,ANNALS OF CARDIOTHORACIC SURGERY,2225-319X,2304-1021
WOS:000218839800019,2012,Thoracoabdominal aortic aneurysm repair with a branched graft,"Coselli, Joseph S.|Weldon, Scott A.|LeMaire, Scott A.|de la Cruz, Kim I.",St Lukes Episcopal Hosp|Baylor Coll Med,14,ANNALS OF CARDIOTHORACIC SURGERY,2225-319X,2304-1021
WOS:000218839800020,2012,Extent II repair of thoracoabdominal aortic aneurysm secondary to chronic dissection,"Weldon, Scott A.|LeMaire, Scott A.|Coselli, Joseph S.",St Lukes Episcopal Hosp|Baylor Coll Med,11,ANNALS OF CARDIOTHORACIC SURGERY,2225-319X,2304-1021
WOS:000218864600012,2013,Total aortic arch replacement: current approach using the trifurcated graft technique,"Coselli, Joseph S.|Weldon, Scott A.|LeMaire, Scott A.",St Lukes Episcopal Hosp|Baylor Coll Med,4,ANNALS OF CARDIOTHORACIC SURGERY,2225-319X,2304-1021
WOS:000218875700020,2013,Why is the mammary artery so special and what protects it from atherosclerosis?,"Otsuka, Fumiyuki|Yahagi, Kazuyuki|Virmani, Renu|Sakakura, Kenichi",CVPath Inst Inc,41,ANNALS OF CARDIOTHORACIC SURGERY,2225-319X,2304-1021
WOS:000219089700002,2010,IRF6 Screening of Syndromic and a priori Non-Syndromic Cleft Lip and Palate Patients: Identification of a New Type of Minor VWS Sign,"Verellen-Dumoulin, C.|Goldenberg, A.|Gillerot, Y.|Genevieve, D.|Dieux-Coeslier, A.|Bouma, M.|Mortier, G.|Drouin-Garraud, V.|McEntagart, M.|Sanchez, A.|Makrythanasis, P.|Gozu, A.|Vanwijck, R.|Bayet, B.|Vikkula, M.|Vincent-Delorme, C.|Holder-Espinasse, M.|Odent, S.|Pierquin, G.|Manouvrier, S.|Verheij, J.|Connell, F.|Vermeer, S.|Vilain, C.|Addor, M. -C.|Desmyter, L.|Ghassibe, M.|Revencu, N.|Boute, O.|Lees, M.|Francois, G.|Van Maldergem, L.|Sznajer, Y.|Moncla, A.|Benateau, H.|Claes, K.|Devriendt, K.|Mathieu, M.",Ctr Hosp Arras|Hop Sud|RUNMC|ULB Hop Erasme|Hosp Clin Barcelona|SW Thames Reg Genet Serv|Hop Univ Geneve|Vakif Gureba Res & Training Hosp|Hop Necker Enfants Malad|Lens|Univ Med Ctr Groningen|UZ Antwerpen|Hop Charles Nicolle|CHU Vaudois|Univ Liege|Hop Nord Amiens|Katholieke Univ Leuven|UZ Gent|CHU Caen|Hop TIMONE Enfants|Hop Univ Enfants Reine Fabiola|Clin Univ St Luc|Inst Child Hlth|Great Ormond St Hosp Sick Children|Hop Jeann de Flandre|Catholic Univ Louvain|Catholic Univ Louvain,14,MOLECULAR SYNDROMOLOGY,1661-8769,1661-8777
WOS:000219119200001,2013,Genotypes and Phenotypes of 162 Families with a Glomulin Mutation,"Garzon, M.|Mulliken, J. B.|Vikkula, M.|Wassef, M.|Vabres, P.|Syed, S.|Quere, I.|Meskauskas, R.|McKeown, C.|Lynch, S. A.|Labreze, C.|Kangesu, L.|Holden, S.|Brouillard, P.|Boon, L. M.|Revencu, N.|Berg, J.|Dompmartin, A.|Dubois, J.",Vilnius Univ Hosp|Natl Ctr Med Genet|Birmingham Womens Hosp|Great Ormond St Hosp Sick Children|Essex & Great Ormond St Hosp|Guys & St Thomas Hosp|Harvard Med Sch|Columbia Univ|Hop Ste Justine|Hop Lariboisiere|CHU Dijon|Hop St Elois|Hop Pellegrin Enfants|CHU Caen|Univ Dundee|Catholic Univ Louvain|Catholic Univ Louvain|Catholic Univ Louvain,7,MOLECULAR SYNDROMOLOGY,1661-8769,1661-8777
WOS:000219119200003,2013,Germline Mutations in RASA1 Are Not Found in Patients with Klippel-Trenaunay Syndrome or Capillary Malformation with Limb Overgrowth,"Busch, W. L.|Kuechler, A.|Lachmeijer, A. M. A.|Lahde, J.|Revencu, N.|Boon, L. M.|Russell, L.|Simola, K. O. J.|Mulliken, J. B.|Dompmartin, A.|Rieu, P.|Dubois, J.|Forzano, F.|Vikkula, M.|van Hagen, J. M.|Halbach, S.",Univ Klinikum Essen|Galliera Hosp|Tampere Univ Hosp|McGill Univ|Sainte Justine Mother Child Univ Hosp|Harvard Med Sch|Univ Chicago|Northwest Perinatal Ctr|Vrije Univ Amsterdam|Univ Nijmegen|Univ Caen Basse Normandie|Catholic Univ Louvain|Catholic Univ Louvain|Catholic Univ Louvain,11,MOLECULAR SYNDROMOLOGY,1661-8769,1661-8777
WOS:000219119200004,2013,Variable Somatic TIE2 Mutations in Half of Sporadic Venous Malformations,"Uebelhoer, M.|Limaye, N.|Boon, L. M.|Soblet, J.|Vikkula, M.",Catholic Univ Louvain|Catholic Univ Louvain,21,MOLECULAR SYNDROMOLOGY,1661-8769,1661-8777
WOS:000219121300002,2013,Mutations in the VEGFR3 Signaling Pathway Explain 36% of Familial Lymphedema,"Irrthum, A.|Boon, L. M.|Brouillard, P.|Mendola, A.|Schloegel, M. J.|Quere, I.|Baselga, E.|Fagerberg, C.|van der Vleuten, C.|Bygum, A.|Ghalamkarpour, A.|Mulliken, J. B.|Vikkula, M.|Fastre, E.|Nguyen, H. L.",Harvard Med Sch|Montpellier Univ Hosp|Univ Autonoma Barcelona|Radboud Univ Nijmegen|Odense Univ Hosp|Odense Univ Hosp|Odense Univ Hosp|Breast Int Grp|Catholic Univ Louvain|Catholic Univ Louvain|Catholic Univ Louvain|Catholic Univ Louvain,19,MOLECULAR SYNDROMOLOGY,1661-8769,1661-8777
WOS:000219128300002,2014,Common Somatic Alterations Identified in Maffucci Syndrome by Molecular Karyotyping,"Boon, Laurence Myriam|Godfraind, Catherine|Docquier, Pierre-Louis|Wouters, Vinciane|Dompmartin, Anne|Amyere, Mustapha|Vikkula, Miikka|Mulliken, John Butler|Kaitila, Ilkka|Enjolras, Odile",Harvard Med Sch|Childrens Hosp|Univ Helsinki|Hop Lariboisiere|Univ Caen Basse Normandie|Catholic Univ Louvain|Clin Univ St Luc|Clin Univ St Luc|Clin Univ St Luc|Catholic Univ Louvain,3,MOLECULAR SYNDROMOLOGY,1661-8769,1661-8777
WOS:000219149500002,2013,Cell Therapy for Diabetic Neuropathy Using Adult Stem or Progenitor Cells,"Yoon, Young-sup|Sin, Min Young|Han, Ji Woong",Emory Univ,8,DIABETES & METABOLISM JOURNAL,2233-6079,2233-6087
WOS:000219690200014,2009,Soluble epoxide hydrolase inhibition: targeting multiple mechanisms of ischemic brain injury with a single agent,"Iliff, Jeffrey J.|Alkayed, Nabil J.",Oregon Hlth & Sci Univ|Oregon Hlth & Sci Univ,30,FUTURE NEUROLOGY,1479-6708,1748-6971
WOS:000219758100001,2009,Current Use of Imaging in Cardiac Stem Cell Clinical Trials,"Wu, Joseph C.|Brinton, Todd J.",Stanford Univ|Stanford Univ,0,CURRENT CARDIOVASCULAR IMAGING REPORTS,1941-9066,1941-9074
WOS:000219758100006,2009,Imaging of Vascular Biology in the Heart,"Tavakoli, Sina|Sadeghi, Mehran M.",VAMC,2,CURRENT CARDIOVASCULAR IMAGING REPORTS,1941-9066,1941-9074
WOS:000219758100007,2009,Comparison of Adult Versus Embryonic Stem Cell Therapy for Cardiovascular Disease: Insights from Molecular Imaging Studies,"Lee, Andrew S.|Wu, Joseph C.",Stanford Univ,1,CURRENT CARDIOVASCULAR IMAGING REPORTS,1941-9066,1941-9074
WOS:000219765200003,2010,Optical Molecular Imaging of Inflammation and Calcification in Atherosclerosis,"Aikawa, Elena",Harvard Med Sch,2,CURRENT CARDIOVASCULAR IMAGING REPORTS,1941-9066,1941-9074
WOS:000219788400006,2012,Molecular Imaging of Macrophages in Atherosclerosis,"Aikawa, Elena|New, Sophie E. P.|Miyazaki, Tetsuro|Fukuda, Daiju|Aikawa, Masanori",Harvard Med Sch|Harvard Med Sch,0,CURRENT CARDIOVASCULAR IMAGING REPORTS,1941-9066,1941-9074
WOS:000219792900007,2012,How Do OCT and IVUS Compare to Histology in Coronary Atherosclerosis and Stenting?,"Nakano, Masataka|Otsuka, Fumiyuki|Kolodgie, Frank D.|Virmani, Renu",CVPath Inst Inc,1,CURRENT CARDIOVASCULAR IMAGING REPORTS,1941-9066,1941-9074
WOS:000219910300007,2010,Aspirin for the Primary Prevention of Cardiovascular Disease in Women,"Campbell, Charles L.|Bailey, Alison L.|Smyth, Susan S.",Univ Kentucky|Univ Kentucky|Univ Kentucky,0,CURRENT CARDIOVASCULAR RISK REPORTS,1932-9520,1932-9563
WOS:000220122400002,2004,Role of lymphangiogenic factors in tumor metastasis,"Karpanen, T|He, YL|Alitalo, K",Univ Helsinki|Univ Helsinki|Univ Helsinki,131,BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,0304-419X,0006-3002
WOS:000220410900032,2004,Disturbed homeostasis of lung intercellular adhesion molecule-1 and vascular cell adhesion molecule-1 during sepsis,"Craig, R|Sarma, JV|Ward, PA|Laudes, IJ|Guo, RF|Riedemann, NC|Speyer, C",Univ Michigan,35,AMERICAN JOURNAL OF PATHOLOGY,0002-9440,1525-2191
WOS:000220463500001,2004,Adventitial ex vivo gene transfer with autologous vascular smooth muscle cells: a superior approach for delivery of therapeutics into the arterial wall?,"Tellides, G|Min, W",Yale Univ|Yale Univ,0,JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,0022-2828,1095-8584
WOS:000221181400014,2004,"Regulation of monocyte chemoattractant protein-1 by the oxidized lipid, 13-hydroperoxyoctadecadienoic acid, in vascular smooth muscle cells via nuclear factor-kappa B (NF-kappa B)","Rossi, JJ|Castanotto, D|Reddy, MA|Sahar, S|Dwarakanath, RS|Natarajan, R",Beckman Res Inst|Beckman Res Inst,42,JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,0022-2828,1095-8584
WOS:000221417100117,2004,"Direct activation of the epithelial Na+ channel by phosphatidylinositol 3,4,5-trisphosphate and phosphatidylinositol 3,4-bisphosphate produced by phosphoinositide 3-OH kinase","Tong, QS|Medina, JL|Gamper, N|Stockand, JD|Shapiro, MS",Univ Texas,76,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,1083-351X
WOS:000222367700013,2004,17-beta estradiol attenuates hypoxic induction of HIF-1 alpha and erythropoietin in Hep3B cells,"Kanagy, NL|Mukundan, H|Resta, TC",Univ New Mexico,28,JOURNAL OF CARDIOVASCULAR PHARMACOLOGY,0160-2446,1533-4023
WOS:000223446400023,2004,Chimeric SOD2/3 inhibits at the endothelial-neutrophil interface to limit vascular dysfunction in ischemia-reperfusion,"Kubes, P|McCord, JM|Hernandez-Saavedra, D|Bonder, CS|Knight, D",Univ Colorado|Univ Calgary,11,AMERICAN JOURNAL OF PHYSIOLOGY-GASTROINTESTINAL AND LIVER PHYSIOLOGY,0193-1857,1522-1547
WOS:000223504000002,2004,Integrating virtual screening in lead discovery,"Oprea, TI|Matter, H",Aventis Pharma Deutschland GmbH|Univ New Mexico,160,CURRENT OPINION IN CHEMICAL BIOLOGY,1367-5931,1879-0402
WOS:000223554900035,2004,Biological characterization of angiopoietin-3 and angiopoietin-4,"Lee, GM|Oh, JL|Kim, JH|Koh, GY|Choi, HH|Hwang, SJ|Cho, CH|Lee, HJ|Ahn, SY|Kim, KT",Korea Adv Inst Sci & Technol|Korea Adv Inst Sci & Technol,91,FASEB JOURNAL,0892-6638,1530-6860
WOS:000224196400007,2004,Immune cell toll-like receptor 4 is required for cardiac myocyte impairment during endotoxemia,"Robbins, SM|McRae, KM|Kubes, P|Van Remmen, H|Tavener, SA|Long, EM",Univ Texas|Univ Texas|Univ Calgary|Univ Calgary|Univ Calgary,88,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000224266000001,2004,Accelerated atherosclerosis in inflammatory rheumatic diseases,"Haskard, DO",Univ London Imperial Coll Sci Technol & Med,36,SCANDINAVIAN JOURNAL OF RHEUMATOLOGY,0300-9742,1502-7732
WOS:000224291300009,2004,Gas6 inhibits apoptosis in vascular smooth muscle: role of Axl kinase and Akt,"Jin, ZG|Berk, BC|Melaragno, MG|Cavet, ME|Yan, C|Tai, LK|Haendeler, J",Univ Rochester,75,JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,0022-2828,1095-8584
WOS:000224380700002,2004,C1q governs deposition of circulating immune complexes and leukocyte Fc gamma receptors mediate subsequent neutrophil recruitment,"Stavrakis, G|Knight, S|Xiao, L|Botto, M|von Andrian, UH|Mayadas, TN|O'Donnell, P|Stokol, T",Univ London Imperial Coll Sci Technol & Med|Harvard Univ|Harvard Univ|Brigham & Womens Hosp,38,JOURNAL OF EXPERIMENTAL MEDICINE,0022-1007,1540-9538
WOS:000225733000016,2005,ANG II type 2 receptor regulates smooth muscle growth and force generation in late fetal mouse development,"Owens, GK|Perlegas, D|Somlyo, AV|Xie, H|Sinha, S",Univ Virginia,16,AMERICAN JOURNAL OF PHYSIOLOGY-HEART AND CIRCULATORY PHYSIOLOGY,0363-6135,1522-1539
WOS:000226339000007,2005,Cardiovascular molecular Imaging,"Dobrucki, LW|Sinusas, AJ",Yale Univ,21,SEMINARS IN NUCLEAR MEDICINE,0001-2998,1558-4623
WOS:000226341700072,2005,Macropinocytosis is the endocytic pathway that mediates macrophage foam cell formation with native low density lipoprotein,"Zhao, B|Jones, NL|Malide, D|Zhang, WY|Kruth, HS|Ishii, I|Huang, W|Combs, CA|Chang, J",NHLBI|Wake Forest Univ|NHLBI,147,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,1083-351X
WOS:000227621100001,2005,Relative importance of borderline and elevated levels of coronary heart disease risk factors,"Vasan, RS|D'Agostino, RB|Levy, D|Kannel, WB|Sundstrom, J|Sempos, CT|Wilson, PWF|Sullivan, LM",Boston Univ|NHLBI|SUNY Buffalo|Med Univ S Carolina|Framingham Heart Dis Epidemiol Study,112,ANNALS OF INTERNAL MEDICINE,0003-4819,1539-3704
WOS:000227806000004,2005,ACE gene titration in mice uncovers a new mechanism for ACE on the control of body weight,"Krieger, JE|Rioli, V|Carreno, FR|Eberlin, MN|Ferro, ES|Krege, JH|Heimann, AS|Favarato, MH|Gozzo, FC",Univ N Carolina|Univ Sao Paulo|Univ Estadual Campinas|Univ Sao Paulo|Univ Sao Paulo,21,PHYSIOLOGICAL GENOMICS,1094-8341,1531-2267
